Timestamp;Domain;Type;Group;Server;Status;Latency;Answer_Snippet
2025-12-21 23:35:04;ietf.org;NS;ROOT_SERVERS;199.9.14.201;NOERROR;179;
2025-12-21 23:35:04;ietf.org;NS;ROOT_SERVERS;192.33.4.12;NOERROR;143;
2025-12-21 23:35:04;ietf.org;NS;ROOT_SERVERS;199.7.91.13;NOERROR;155;
2025-12-21 23:35:05;ietf.org;NS;ROOT_SERVERS;192.203.230.10;NOERROR;11;
2025-12-21 23:35:05;ietf.org;NS;ROOT_SERVERS;192.5.5.241;NOERROR;11;
2025-12-21 23:35:05;ietf.org;NS;ROOT_SERVERS;192.112.36.4;NOERROR;199;
2025-12-21 23:35:05;ietf.org;NS;ROOT_SERVERS;198.97.190.53;NOERROR;63;
2025-12-21 23:35:05;ietf.org;NS;ROOT_SERVERS;192.36.148.17;NOERROR;179;
2025-12-21 23:35:06;ietf.org;NS;ROOT_SERVERS;192.58.128.30;NOERROR;171;
2025-12-21 23:35:06;ietf.org;NS;ROOT_SERVERS;193.0.14.129;NOERROR;211;
2025-12-21 23:35:06;ietf.org;NS;ROOT_SERVERS;199.7.83.42;NOERROR;55;
2025-12-21 23:35:06;ietf.org;NS;ROOT_SERVERS;202.12.27.33;NOERROR;43;
2025-12-21 23:35:06;example.com;A;GOOGLE;8.8.8.8;NOERROR;47;104.18.26.120 104.18.27.120
2025-12-21 23:35:06;example.com;A;GOOGLE;8.8.4.4;NOERROR;47;104.18.26.120 104.18.27.120
2025-12-21 23:35:06;example.com;A;CLOUDFLARE;1.1.1.1;NOERROR;11;104.18.26.120 104.18.27.120
2025-12-21 23:35:07;example.com;A;CLOUDFLARE;1.0.0.1;NOERROR;11;104.18.26.120 104.18.27.120
2025-12-21 23:35:07;example.com;A;QUAD9;9.9.9.9;NOERROR;31;104.18.26.120 104.18.27.120
2025-12-21 23:35:07;example.com;A;QUAD9;149.112.112.112;NOERROR;15;104.18.26.120 104.18.27.120
2025-12-21 23:35:07;fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;43;STATUS:NXDOMAIN
2025-12-21 23:35:07;fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;39;STATUS:NXDOMAIN
2025-12-21 23:35:07;#EstedevegerarNXDOMAINparatestaroalertaamarelo.fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;35;STATUS:NXDOMAIN
2025-12-21 23:35:07;#EstedevegerarNXDOMAINparatestaroalertaamarelo.fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;35;STATUS:NXDOMAIN
